CAT	ID	Name	DisplayName	Type	MaxCopyCount	MinPlayerCount	MaxPlayerCount	KeepTime	ReviveInSitu	RevieCycle	BanSkillMask	BattleRelationMask	CampType	FightList	NeedCampBuff	bCanTongWar	CanJoinBattleField	BanUseItemMask	CanJoinArena	IsArenaMap	NewCampFight	CanJoinTongBattlefield	InvalidBuffMask	BanChangeTalent	CanSprint	QueueForSwitchWhenFull	CampQueue	IsTongWarMap	IsBattlefield	OperationMask	IsTongLeagueMap	bCanPK	bCanDuel	LimitTimes	ResourcePath	ScriptFile
campfight	240	上阳宫_观风殿	上阳宫_观风殿	1	256	1	10	10	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\上阳宫_观风殿\上阳宫_观风殿.jsonmap	
campfight	241	上阳宫_双曜亭	上阳宫_双曜亭	1	256	1	10	10	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\上阳宫_双曜亭\上阳宫_双曜亭.jsonmap	
campfight	242	白帝水宫	白帝水宫	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\白帝水宫\白帝水宫.jsonmap	
campfight	243	霸刀山庄	霸刀山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\霸刀山庄\霸刀山庄.jsonmap	
campfight	244	挑战白帝水宫	挑战白帝水宫	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1	0					0	0	0	data\source\maps\挑战白帝水宫\挑战白帝水宫.jsonmap	
campfight	245	大梦迷境	大梦迷境	1	1024	1	1	5	1	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0					0	0	0	data\source\maps\大梦迷境\大梦迷境.jsonmap	
campfight	246	星海幻景	星海幻景	1	2048	1	5	10	1	0	128	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0					0	0	0	data\source\maps\星海幻景\星海幻景.jsonmap	
campfight	247	梦回稻香	梦回稻香	1	2048	1	1	2	1	0	0	0	1	0	0	0	0	16	0	0	0	0	32	0	1	1	0					0	0	0	data\source\maps\梦回稻香\梦回稻香.jsonmap	
campfight	248	英雄上阳宫_观风殿	英雄上阳宫_观风殿	1	256	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄上阳宫_观风殿\英雄上阳宫_观风殿.jsonmap	
campfight	249	英雄上阳宫_双曜亭	英雄上阳宫_双曜亭	1	256	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄上阳宫_双曜亭\英雄上阳宫_双曜亭.jsonmap	
campfight	250	帮会上阳宫_观风殿	试炼上阳宫_观风殿	1	256	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会上阳宫_观风殿\帮会上阳宫_观风殿.map	
campfight	251	帮会上阳宫_双曜亭	试炼上阳宫_双曜亭	1	256	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会上阳宫_双曜亭\帮会上阳宫_双曜亭.map	
campfight	256	夕颜阁	夕颜阁	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\夕颜阁\夕颜阁.jsonmap	
campfight	257	英雄夕颜阁	英雄夕颜阁	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\英雄夕颜阁\英雄夕颜阁.jsonmap	
campfight	258	素月清秋	素月清秋	1	1024	1	5	10	1	0	128	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0					0	0	0	data\source\maps\素月清秋\素月清秋.jsonmap	
campfight	259	竞技大师_华山之巅	竞技大师_华山之巅	0	1	1	200	10	1	0	0	0	1	0	0	1	1	16	1	0	1	1	0	0	0	1	0			7		0	1	0	data\source\maps\竞技大师_华山之巅\竞技大师_华山之巅.jsonmap	
campfight	260	挑战夕颜阁	挑战夕颜阁	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1	0					0	0	0	data\source\maps\挑战夕颜阁\挑战夕颜阁.jsonmap	
campfight	261	天街灯市	天街灯市	1	1024	1	5	10	1	0	128	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0					0	0	0	data\source\maps\天街灯市\天街灯市.jsonmap	
campfight	262	刀轮海厅	刀轮海厅	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\刀轮海厅\刀轮海厅.jsonmap	
campfight	263	风雷刀谷_锻刀厅	风雷刀谷_锻刀厅	1	256	1	10	10	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\风雷刀谷_锻刀厅\风雷刀谷_锻刀厅.jsonmap	
campfight	264	风雷刀谷_千雷殿	风雷刀谷_千雷殿	1	256	1	10	10	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\风雷刀谷_千雷殿\风雷刀谷_千雷殿.jsonmap	
campfight	265	春节天街灯市	天街灯市·春节·福	0	1	1	1000	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0					0	0	0	data\source\maps\春节天街灯市\春节天街灯市.jsonmap	
campfight	266	春节天街灯市	天街灯市·春节·禄	0	1	1	1000	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0					0	0	0	data\source\maps\春节天街灯市\春节天街灯市.jsonmap	
campfight	267	春节天街灯市	天街灯市·春节·寿	0	1	1	1000	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0					0	0	0	data\source\maps\春节天街灯市\春节天街灯市.jsonmap	
campfight	268	春节天街灯市	天街灯市·春节·祥	0	1	1	1000	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0					0	0	0	data\source\maps\春节天街灯市\春节天街灯市.jsonmap	
campfight	269	春节天街灯市	天街灯市·春节·禧	0	1	1	1000	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0					0	0	0	data\source\maps\春节天街灯市\春节天街灯市.jsonmap	
campfight	270	英雄风雷刀谷_千雷殿	英雄风雷刀谷_千雷殿	1	256	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄风雷刀谷_千雷殿\英雄风雷刀谷_千雷殿.jsonmap	
campfight	271	英雄风雷刀谷_锻刀厅	英雄风雷刀谷_锻刀厅	1	768	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄风雷刀谷_锻刀厅\英雄风雷刀谷_锻刀厅.jsonmap	
campfight	272	帮会风雷刀谷_千雷殿	帮会风雷刀谷_千雷殿	1	256	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会风雷刀谷_千雷殿\帮会风雷刀谷_千雷殿.jsonmap	
campfight	273	帮会风雷刀谷_锻刀厅	帮会风雷刀谷_锻刀厅	1	256	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会风雷刀谷_锻刀厅\帮会风雷刀谷_锻刀厅.jsonmap	
campfight	274	春节天街灯市	天街灯市	1	1024	1	5	10	1	0	128	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0					0	0	0	data\source\maps\春节天街灯市\春节天街灯市.jsonmap	
campfight	275	挑战刀轮海厅	挑战刀轮海厅	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1	0					0	0	0	data\source\maps\挑战刀轮海厅\挑战刀轮海厅.jsonmap	
campfight	276	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
campfight	277	拭剑台	拭剑台	2	2048	1	1024	2	0	0	8	2	4	0	0	0	0	1	0	1	0	0	8	0	0	1	0			7		0	0	0	data\source\maps\拭剑台\拭剑台.jsonmap	
campfight	278	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
campfight	279	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
campfight	280	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
campfight	281	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
campfight	282	1024	1024	0	1	1	1600	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024\1024.jsonmap	
campfight	283	狼牙堡_战兽山	狼牙堡_战兽山	1	512	1	10	10	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\狼牙堡_战兽山\狼牙堡_战兽山.jsonmap	
campfight	284	狼牙堡_燕然峰	狼牙堡_燕然峰	1	512	1	10	10	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\狼牙堡_燕然峰\狼牙堡_燕然峰.jsonmap	
campfight	285	银雾湖	银雾湖	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\银雾湖\银雾湖.jsonmap	
campfight	286	英雄狼牙堡_战兽山	英雄狼牙堡_战兽山	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄狼牙堡_战兽山\英雄狼牙堡_战兽山.jsonmap	
campfight	287	英雄狼牙堡_燕然峰	英雄狼牙堡_燕然峰	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄狼牙堡_燕然峰\英雄狼牙堡_燕然峰.jsonmap	
campfight	288	帮会狼牙堡_战兽山	帮会狼牙堡_战兽山	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会狼牙堡_战兽山\帮会狼牙堡_战兽山.jsonmap	
campfight	289	帮会狼牙堡_燕然峰	帮会狼牙堡_燕然峰	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会狼牙堡_燕然峰\帮会狼牙堡_燕然峰.jsonmap	
campfight	290	挑战银雾湖	挑战银雾湖	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\挑战银雾湖\挑战银雾湖.jsonmap	
campfight	291	稻香秘事	稻香秘事	1	4096	1	5	1	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0		1	0					0	0	0	data\source\maps\稻香秘事\稻香秘事.jsonmap	
campfight	292	英雄稻香秘事	英雄稻香秘事	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0		1	0					0	0	0	data\source\maps\英雄稻香秘事\英雄稻香秘事.jsonmap	
campfight	293	拭剑园战场	拭剑园战场	1	4096	1	1	1	0	0	16	0	1	0	0	0	0	16	0	0	0	0	16	0	1	1	0			5		0	0	0	data\source\maps\拭剑园战场\拭剑园战场.jsonmap	
campfight	294	1024_商城默认	1024_商城默认	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024_商城默认\1024_商城默认.jsonmap	
campfight	295	挑战稻香秘事	挑战稻香秘事	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0		1	0					0	0	0	data\source\maps\挑战稻香秘事\挑战稻香秘事.jsonmap	
campfight	296	龙门寻宝	龙门绝境	2	512	1	118	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\龙门寻宝\龙门寻宝.jsonmap	
campfight	297	龙门寻宝_夜晚	龙门绝境·夜	2	512	1	118	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\龙门寻宝_夜晚\龙门寻宝_夜晚.jsonmap	
campfight	298	狼牙堡_辉天堑	狼牙堡·辉天堑	1	1024	1	10	5	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\狼牙堡_辉天堑\狼牙堡_辉天堑.jsonmap	
campfight	299	狼牙堡_狼神殿	狼牙堡·狼神殿	1	1024	1	10	5	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\狼牙堡_狼神殿\狼牙堡_狼神殿.jsonmap	
campfight	300	英雄狼牙堡_辉天堑	英雄狼牙堡·辉天堑	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄狼牙堡_辉天堑\英雄狼牙堡_辉天堑.jsonmap	
campfight	301	英雄狼牙堡_狼神殿	英雄狼牙堡·狼神殿	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄狼牙堡_狼神殿\英雄狼牙堡_狼神殿.jsonmap	
campfight	302	云梦幽泽	云梦幽泽	0	10	1	1200	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\云梦幽泽\云梦幽泽.jsonmap	
campfight	303	历战_空雾峰	历战_空雾峰	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_空雾峰\历战_空雾峰.jsonmap	
campfight	304	历战_天子峰	历战_天子峰	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_天子峰\历战_天子峰.jsonmap	
campfight	305	历战_寂灭厅	历战_寂灭厅	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_寂灭厅\历战_寂灭厅.jsonmap	
campfight	306	历战_毒神殿	历战_毒神殿	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_毒神殿\历战_毒神殿.jsonmap	
campfight	307	历战_荻花圣殿	历战_荻花圣殿	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_荻花圣殿\历战_荻花圣殿.jsonmap	
campfight	308	历战_风雷刀谷	历战_风雷刀谷	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_风雷刀谷\历战_风雷刀谷.jsonmap	
campfight	309	历战_风雨稻香村	历战_风雨稻香村	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_风雨稻香村\历战_风雨稻香村.jsonmap	
campfight	310	历战_灵霄峡	历战_灵霄峡	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_灵霄峡\历战_灵霄峡.jsonmap	
campfight	311	历战_南诏皇宫	历战_南诏皇宫	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_南诏皇宫\历战_南诏皇宫.jsonmap	
campfight	312	历战_日轮山城	历战_日轮山城	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_日轮山城\历战_日轮山城.jsonmap	
campfight	313	历战_天地三才阵	历战_天地三才阵	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_天地三才阵\历战_天地三才阵.jsonmap	
campfight	314	历战_无盐岛	历战_无盐岛	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_无盐岛\历战_无盐岛.jsonmap	
campfight	315	历战_英雄风雨稻香村	历战_英雄风雨稻香村	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_英雄风雨稻香村\历战_英雄风雨稻香村.jsonmap	
campfight	316	历战_荻花洞窟	历战_荻花洞窟	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_荻花洞窟\历战_荻花洞窟.jsonmap	
campfight	317	历战_烛龙殿	历战_烛龙殿	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_烛龙殿\历战_烛龙殿.jsonmap	
campfight	318	历战_持国天王殿	历战_持国天王殿	1	1024	1	10	2	0	0	131	0	1	0	0	0	0	16	0	0	0	0	131	0	0	1	0			7		0	0	0	data\source\maps\历战_持国天王殿\历战_持国天王殿.jsonmap	
campfight	321	思过园	思过园	3	1024	1	1800	2	1	0	16	0	1	0	0	0	0	16	0	0	0	0	16	0	1	1	0					0	1	0	data\source\maps\思过园\思过园.jsonmap	
campfight	322	洛道_李渡城	李渡鬼域	2	1024	1	100	2	0	160	2	2	5	0	0	0	0	16	0	0	0	0	256	0	0	1	0		1	7		0	0	0	data\source\maps\洛道_李渡城\洛道_李渡城.jsonmap	
campfight	323	帮会狼牙堡_辉天堑	帮会狼牙堡_辉天堑	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会狼牙堡_辉天堑\帮会狼牙堡_辉天堑.jsonmap	
campfight	324	帮会狼牙堡_狼神殿	帮会狼牙堡_狼神殿	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会狼牙堡_狼神殿\帮会狼牙堡_狼神殿.jsonmap	
campfight	325	洞天福地岛	洞天福地岛	0	1	1	1900	10	1	0	0	0	1	0	0	1	1	16	1	0	1	0	0	0	1	1	0					1	1	0	data\source\maps\洞天福地岛\洞天福地岛.jsonmap	
campfight	330	龙泉府	龙泉府	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\龙泉府\龙泉府.jsonmap	
campfight	331	九寨沟	九寨沟	0	1	1	1200	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\九寨沟\九寨沟.jsonmap	
campfight	332	侠客岛	侠客岛	0	6	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\侠客岛\侠客岛.jsonmap	
campfight	333	蓬莱	蓬莱	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\蓬莱\蓬莱.jsonmap	
campfight	334	经首道源岛	经首道源岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\经首道源岛\经首道源岛.jsonmap	
campfight	337	洞天福地岛_泥兰洞天	泥兰洞天	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\洞天福地岛_泥兰洞天\洞天福地岛_泥兰洞天.jsonmap	
campfight	338	1024_昼夜循环	1024_昼夜循环	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024_昼夜循环\1024_昼夜循环.jsonmap	
campfight	339	经首道源岛_大衍盘丝洞	大衍盘丝洞	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\经首道源岛_大衍盘丝洞\经首道源岛_大衍盘丝洞.jsonmap	
campfight	340	龙泉府_镜泊湖	镜泊湖	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\龙泉府_镜泊湖\龙泉府_镜泊湖.jsonmap	
campfight	341	冰火岛_荒血路	冰火岛·荒血路	1	1024	1	10	5	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\冰火岛_荒血路\冰火岛_荒血路.jsonmap	
campfight	342	蓬莱_九辩馆	九辩馆	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\蓬莱_九辩馆\蓬莱_九辩馆.jsonmap	
campfight	343	英雄侠客岛_迷渊岛	英雄迷渊岛	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\英雄侠客岛_迷渊岛\英雄侠客岛_迷渊岛.jsonmap	
campfight	344	浮丘岛	浮丘岛	1	4096	1	1	2	1	0	8	0	1	0	0	0	0	16	0	0	0	0	0	0	1	1	0					0	0	0	data\source\maps\浮丘岛\浮丘岛.jsonmap	
campfight	347	冰火岛_青莲狱	冰火岛·青莲狱	1	1024	1	10	5	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\冰火岛_青莲狱\冰火岛_青莲狱.jsonmap	
campfight	348	英雄冰火岛_青莲狱	英雄冰火岛·青莲狱	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄冰火岛_青莲狱\英雄冰火岛_青莲狱.jsonmap	
campfight	349	挑战冰火岛_青莲狱	挑战冰火岛·青莲狱	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\挑战冰火岛_青莲狱\挑战冰火岛_青莲狱.jsonmap	
campfight	350	帮会冰火岛_青莲狱	试炼冰火岛·青莲狱	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会冰火岛_青莲狱\帮会冰火岛_青莲狱.jsonmap	
campfight	354	英雄冰火岛_荒血路	英雄冰火岛·荒血路	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄冰火岛_荒血路\英雄冰火岛_荒血路.jsonmap	
campfight	355	英雄大衍盘丝洞	英雄大衍盘丝洞	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\英雄大衍盘丝洞\英雄大衍盘丝洞.jsonmap	
campfight	356	英雄洞天福地岛_泥兰洞天	英雄泥兰洞天	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\英雄洞天福地岛_泥兰洞天\英雄洞天福地岛_泥兰洞天.jsonmap	
campfight	357	英雄镜泊湖	英雄镜泊湖	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\英雄镜泊湖\英雄镜泊湖.jsonmap	
campfight	358	侠客岛_迷渊岛	迷渊岛	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\侠客岛_迷渊岛\侠客岛_迷渊岛.jsonmap	
campfight	359	英雄蓬莱_九辩馆	英雄九辩馆	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\英雄蓬莱_九辩馆\英雄蓬莱_九辩馆.jsonmap	
campfight	360	挑战冰火岛_荒血路	挑战冰火岛·荒血路	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\挑战冰火岛_荒血路\挑战冰火岛_荒血路.jsonmap	
campfight	361	帮会冰火岛_荒血路	试炼冰火岛·荒血路	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1				7		0	0	0	data\source\maps\帮会冰火岛_荒血路\帮会冰火岛_荒血路.jsonmap	
campfight	362	墟海之眼	墟海之眼	2	2048	1	1024	2	0	0	8	2	4	0	0	0	0	1	0	1	0	0	8	0	0	1	0			7		0	0	0	data\source\maps\墟海之眼\墟海之眼.jsonmap	
campfight	364	尘归海_巨冥湾	尘归海·巨冥湾	1	1024	1	10	5	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\尘归海_巨冥湾\尘归海_巨冥湾.jsonmap	
campfight	365	英雄尘归海_巨冥湾	英雄尘归海·巨冥湾	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄尘归海_巨冥湾\英雄尘归海_巨冥湾.jsonmap	
campfight	366	挑战尘归海_巨冥湾	挑战尘归海·巨冥湾	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\挑战尘归海_巨冥湾\挑战尘归海_巨冥湾.jsonmap	
campfight	368	尘归海_饕餮洞	尘归海·饕餮洞	1	1024	1	10	5	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\尘归海_饕餮洞\尘归海_饕餮洞.jsonmap	
campfight	369	英雄尘归海_饕餮洞	英雄尘归海·饕餮洞	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\英雄尘归海_饕餮洞\英雄尘归海_饕餮洞.jsonmap	
campfight	370	挑战尘归海_饕餮洞	挑战尘归海·饕餮洞	1	512	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\挑战尘归海_饕餮洞\挑战尘归海_饕餮洞.jsonmap	
campfight	406	鲲鹏岛_周天屿	英雄周天屿	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\鲲鹏岛_周天屿\鲲鹏岛_周天屿.jsonmap	
campfight	407	挑战鲲鹏岛_周天屿	挑战周天屿	1	1024	1	5	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0							0	0	0	data\source\maps\挑战鲲鹏岛_周天屿\挑战鲲鹏岛_周天屿.jsonmap	
campfight	410	海岛绝境	沧溟绝境	2	512	1	118	2	0	160	512	2	5	0	0	0	0	4	0	0	0	0	8	1	1	1	0		1	7		0	0	0	data\source\maps\海岛绝境\海岛绝境.jsonmap	
campfight	411	鲲鹏岛	鲲鹏岛	0	1	1	1000	10	1	0	0	0	4	0	0	0	1	16	1	0	0	1	0	0	1	1	1					1	1	0	data\source\maps\鲲鹏岛\鲲鹏岛.jsonmap	
campfight	412	列星岛	列星岛	2	1024	1	14	2	0	160	512	2	5	0	0	0	0	1	0	0	0	0	8	0	0	1	0		1	7		0	0	0	data\source\maps\列星岛\列星岛.jsonmap	
