AnimationID	KindID	SheathType	AnimationRatio	AnimationSpeed	IsLoop	AnimationFile	ShadowFile	是否禁止自动转头	IsLookAtCamera(0面朝前方，1跟随焦点，2无视该功能）	PoseState	锁定朝向
2107	51	1			0	data\source\player\M1\动作\M1swd08牺牲01.ani			2		
2108	51	1			0	data\source\player\M1\动作\M1_hited_back.ani					
2109	53	1			0	data\source\player\M1\动作\M1smj10乾坤大法buff01_01.tani			2		
2110	53	1			0	data\source\player\M1\动作\M1smj10乾坤大法buff02.ani			2		
2111	53	1			0	data\source\player\M1\动作\M1smj10乾坤大法buff03a瞬移.tani			2		
2113	15	1			0	data\source\player\M1\动作\M1smj10主角测试.ani			2		
2114	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击02a.tani			2		1
2115	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击02b.tani			2		1
2116	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击03a.tani			2		1
2117	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击03b.tani			2		1
2118	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击04b.tani			2		1
2119	31	2			1	data\source\player\M1\动作\M1sgb11棒法攻击04a.ani			2		
2120	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击05b.tani			2		
2121	29	2			0	data\source\player\M1\动作\M1sgb11棒法攻击01a.tani			2		
2122	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击01b.tani			2		1
2123	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击03c.tani			2		1
2124	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击03d.tani			2		1
2125	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击05a.tani			2		1
2126	63	2			0	data\source\player\M1\动作\M1sgb11棒法攻击05b.tani			2		1
2127	63	2			0	data\source\player\M1\动作\M1sgb11掌法攻击01b.tani			2		1
2128	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击02a_01.tani			2		1
2129	29	2			1	data\source\player\M1\动作\M1sgb11棒法攻击04a.ani			2		
2131	29	2			1	data\source\player\M1\动作\M1sgb11棒法攻击01a.tani			2		
2132	30	2			0	data\source\player\M1\动作\M1sgb11棒法攻击01b.tani			2		
2133	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击06_01.tani			2		1
2134	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击02b_01.tani			2		1
2135	63	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03a_01.tani			2		1
2136	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击03b_01.tani			2		1
2137	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击03c_01.tani			2		1
2138	63	2			0	data\source\player\M1\动作\M1sgb11掌法攻击04a_01.tani			2		1
2139	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击04b.ani			2		
2140	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击04c_01.tani			2		1
2141	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击04d_01_hd.tani			2		1
2142	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击04e_01.tani			2		1
2143	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击05b_01.tani			2		1
2144	64	1			0	data\source\player\M1\动作\M1bqg丐帮疾左闪地面.tani					
2145	64	1			0	data\source\player\M1\动作\M1bqg丐帮疾右闪地面.tani					
2146	64	1			0	data\source\player\M1\动作\M1bqg丐帮水上前冲浪.tani					
2147	64	1			0	data\source\player\M1\动作\M1bqg丐帮疾前冲.tani					
2148	63	1			0	data\source\player\M1\动作\M1sgb11掌法攻击05c.tani			2		1
2149	63	0			0	data\source\player\M1\动作\M1sgb11掌法攻击03_01.tani			2		1
2150	63	1			0	data\source\player\M1\动作\M1sgb11前冲刺01_01.tani			2		1
2151	63	1			0	data\source\player\M1\动作\M1sgb11后冲刺01_01.tani			2		1
2152	63	1			0	data\source\player\M1\动作\M1sgb11左冲刺01_01.tani			2		1
2153	63	1			0	data\source\player\M1\动作\M1sgb11右冲刺01_01.tani			2		1
2154	63	2			0	data\source\player\M1\动作\M1sgb11冲刺01.ani			2		
2155	29	2			1	data\source\player\M1\动作\M1sgb11棒法攻击04a.ani			2		
2156	30	2			0	data\source\player\M1\动作\M1sgb11棒法攻击04b.tani			2		
2157	73	2			1	data\source\player\M1\动作\M1sgb11蓄力01_01_01.tani			2		
2158	63	2			0	data\source\player\M1\动作\M1sgb11掌法攻击04f_01_hd.tani			2		1
2159	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2160	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2161	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2162	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2163	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2164	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2165	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2166	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2167	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2168	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2169	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2170	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2171	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2172	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2173	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2174	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2175	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2176	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2177	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2178	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击03h_被击.ani			2		
2179	19	0			0	data\source\player\M1\动作\M1b11gb持武器二段跳a.tani					
2180	20	0			1	data\source\player\M1\动作\M1b11gb持武器二段跳b.ani					
2181	21	0			0	data\source\player\M1\动作\M1b11gb持武器二段跳c.tani					
2182	16	0			0	data\source\player\M1\动作\M1b11gb持武器小跳a.tani			2		
2183	17	0			1	data\source\player\M1\动作\M1b11gb持武器小跳b.ani			2		
2184	18	0			0	data\source\player\M1\动作\M1b11gb持武器小跳c.tani			2		
2185	1	0			1	data\source\player\M1\动作\M1b11gb空手普通待机.ani			1		
2186	2	2			1	data\source\player\M1\动作\M1b11gb战斗待机01.ani					
2187	6	2			1	data\source\player\M1\动作\M1b11gb挪步左.tani					
2188	6	2			1	data\source\player\M1\动作\M1b11gb挪步右.tani					
2189	7	2			0	data\source\player\M1\动作\M1b11gb插武器01a.tani					
2190	7	1			0	data\source\player\M1\动作\M1b11gb插武器01b.tani					
2191	5	0			1	data\source\player\M1\动作\M1b11gb奔跑.tani			1		
2192	7	1			0	data\source\player\M1\动作\M1b11gb拔武器01a.tani					
2193	7	2			0	data\source\player\M1\动作\M1b11gb拔武器01b.tani					
2194	56	0			1	data\source\player\M1\动作\M1b11gb行走.tani					
2195	57	0		1.2	1	data\source\player\M1\动作\M1b11gb后退02.tani					
2196	29	0			1	data\source\player\M1\动作\M1bqg疾退01.tani					
2197	30	0			0	data\source\player\M1\动作\M1sgb11疾退缓冲01.tani			2		
2198	43	2			0	data\source\player\M1\动作\M1b11gb格挡.tani					
2199	10	2			0	data\source\player\M1\动作\M1b11gb被击.tani					
2200	44	0			0	data\source\player\M1\动作\m1b11gb闪避.tani					
2201	1	2			1	data\source\player\M1\动作\M1b11gb持武器普通待机01.tani			1		
2202	14	2			0	data\source\player\M1\动作\M1sgb11丐帮场景演武a.tani			2		
2203	57	0			1	data\source\player\M1\动作\M1b11gb后退01.tani					
2204	52	2			1	data\source\player\M1\动作\M1sgb11喝酒01_01.tani			2		
2205	82	2			0	data\source\player\M1\动作\M1sgb11buff01_01.tani			2		
2206	14	2			0	data\source\player\M1\动作\M1sgb11棒法攻击04c_01.tani			2		
2207	15	2			0	data\source\player\M1\动作\M1sgb11喝酒释放01_01.tani			2		
2208	15	2			0	data\source\player\M1\动作\M1sgb11掌法攻击06_01.tani			2		
2209	31	2			0	data\source\player\M1\动作\M1b11gb持武器普通待机01a.ani					
2210	11	1			0	data\source\player\M1\动作\M1s06sh铸造01火星.tani					
2211	55	1			0	data\source\player\M1\动作\M1stc04蓄力01-陆战01.tani			2		
2212	49	1			0	data\source\player\M1\动作\M1stc04枪攻击20-陆战03.tani			2		
2213	11	1			0	data\source\player\M1\动作\M1s06sh铸造01.tani					
2215	38	1			0	data\source\player\M1\动作\M1stc04骑乘02_带马鞭.tani			2		
2216	63	1			0	data\source\player\m1\动作\m1sgb11掌法攻击05e_01HD.tani			2		1
2217	2	2			1	data\source\player\M1\动作\M1b11gb战斗待机01.ani					
2218	55	1			0	data\source\player\M1\动作\M1b06sh灭火01_01.tani					
2219	14	1			0	data\source\player\M1\动作\M1sgb11掌法攻击07a_攻击1段.tani			2		
2220	14	1			0	data\source\player\M1\动作\M1sgb11掌法攻击07b_攻击2段.tani			2		
2500	5				1	data\source\player\M1\动作\M1b12md奔跑_苍云.tani			1		
2501	56				1	data\source\player\M1\动作\M1b12md行走_苍云.tani			1		
2502	1	2			1	data\source\player\M1\动作\M1b12md持武器待机_苍云.tani			1		
2503	2	2			1	data\source\player\M1\动作\M1b12md战斗待机01.tani					
2504	6				1	data\source\player\M1\动作\M1b12md挪步左_苍云.tani					
2505	6				1	data\source\player\M1\动作\M1b12md挪步右_苍云.tani					
2506	16				0	data\source\player\M1\动作\M1b12md小跳a_苍云.ani			2		
2507	17				1	data\source\player\M1\动作\M1b12md小跳b_苍云.ani			2		
2508	18				0	data\source\player\M1\动作\M1b12md小跳c_苍云.tani			2		
2509	57	0			1	data\source\player\M1\动作\M1b12md后退01_苍云.tani					
2510	58	0			1	data\source\player\M1\动作\M1b12md后退02_苍云.tani					
2511	15	2			0	data\source\player\M1\动作\M1scy12苍云场景演武01.tani			2		
2512	15	2			0	data\source\player\M1\动作\M1scy12苍云场景演武02.tani			2		
2513	56	2			1	data\source\player\M1\动作\M1scy12盾墙前进01.tani			2		
2514	58	2			1	data\source\player\M1\动作\M1scy12盾墙后退01.tani			2		
2517	15	2			0	data\source\player\M1\动作\M1scy12盾墙01a.tani			2		
2518	2	2			1	data\source\player\M1\动作\M1scy12盾墙01b.tani			2		
2519	2	2			0	data\source\player\M1\动作\M1scy12盾墙01c.ani			2		
2520	1	1			1	data\source\player\M1\动作\M1b12md普通待机01_苍云.tani			1		
2521	5	2			1	data\source\player\M1\动作\M1b12md持武器奔跑_苍云.tani			1		
2522	56	2			1	data\source\player\M1\动作\M1b12md持武器行走_苍云.tani			1		
2523	57	2			1	data\source\player\M1\动作\M1b12md持武器后退01_苍云.tani					
2524	58	2			1	data\source\player\M1\动作\M1b12md持武器后退02_苍云.tani					
2525	6	2			1	data\source\player\M1\动作\M1b12md持武器挪步左_苍云.tani					
2526	6	2			1	data\source\player\M1\动作\M1b12md持武器挪步右_苍云.tani					
2527	19	0			0	data\source\player\M1\动作\M1b12md二段跳a_苍云.tani			1		
2528	20	0			1	data\source\player\M1\动作\M1b12md二段跳b_苍云.ani			1		
2529	21	0			0	data\source\player\M1\动作\M1b12md二段跳c_苍云.tani			1		
2530	7	2			0	data\source\player\M1\动作\M1b12md插武器01a.tani					
2531	7	1			0	data\source\player\M1\动作\M1b12md插武器01b.tani					
2532	7	1			0	data\source\player\M1\动作\M1b12md拔武器01a.tani					
2533	7	2			0	data\source\player\M1\动作\M1b12md拔武器01b.tani					
2534	29				1	data\source\player\M1\动作\M1bqg猛冲02.tani					
2535	31	2			0	data\source\player\M1\动作\M1b12md持武器待机01a_苍云.tani					
2537	1	2			1	data\source\player\M1\动作\M1b12md持武器登陆待机_苍云.tani			1		
2538	18				1	data\source\player\M1\动作\M1b02yd向后下滑_苍云.ani					
2539	18				1	data\source\player\M1\动作\M1b02yd向前下滑_苍云.ani					
2540	1	1			1	data\source\player\M1\动作\M1b02yd游泳水中待机_苍云.ani					
2541	4	1			1	data\source\player\M1\动作\M1b02yd游泳向前游泳_苍云.ani					
2542	4	1			1	data\source\player\M1\动作\M1b02yd游泳右侧游泳_苍云.ani					
2543	4	1			1	data\source\player\M1\动作\M1b02yd游泳左侧游泳_苍云.ani					
2544	22				0	data\source\player\M1\动作\M1b02zd倒地_苍云.ani					
2545	45				1	data\source\player\M1\动作\M1b02zd倒地中_苍云.ani					
2546	46				0	data\source\player\M1\动作\M1b02zd倒地中被击_苍云.ani					
2547	29				0	data\source\player\M1\动作\M1b02zd击退_苍云.ani					
2548	22	1			0	data\source\player\M1\动作\M1b02zd死亡_苍云.ani					
2549	22	1			0	data\source\player\M1\动作\M1b02zd死亡后_苍云.ani					
2550	29				0	data\source\player\M1\动作\M1b02zd停滑_苍云.ani					
2551	29	1			1	data\source\player\M1\动作\M1b02zd眩晕_苍云.ani					
2552	10	2			0	data\source\player\M1\动作\M1b12md被击.ani					
2553	44	2			0	data\source\player\M1\动作\M1b12md躲闪01.ani					
2554	43	2			0	data\source\player\M1\动作\M1b12md格挡01.ani					
2555	30				0	data\source\player\M1\动作\M1bqg冲刺缓冲01_苍云.ani					
2556	29				1	data\source\player\M1\动作\M1bqg疾退01_苍云.ani					
2557	30				0	data\source\player\M1\动作\M1bqg疾退缓冲01_苍云.ani					
2558	29				1	data\source\player\M1\动作\M1bqg猛冲02.tani					
2559	29				1	data\source\player\M1\动作\M1bqg右侧闪02_苍云.ani					
2560	29				1	data\source\player\M1\动作\M1bqg左侧闪02_苍云.ani					
2600	14	2			0	data\source\player\M1\动作\M1scy12刀盾攻击01_01.tani			2		
2601	14	2			0	data\source\player\M1\动作\M1scy12刀盾攻击02_01.tani			2		
2602	14	2			0	data\source\player\M1\动作\M1scy12刀盾攻击04_01.tani			2		
2603	14	2			0	data\source\player\M1\动作\M1scy12刀盾攻击03_01.tani			2		
2604	15	2			0	data\source\player\M1\动作\M1scy12刀盾攻击05_03.tani			2		
2605	15	2			0	data\source\player\M1\动作\m1scy12刀盾攻击14_盾抛hd.tani			2		
2606	15	2			0	data\source\player\M1\动作\m1scy12刀盾攻击07_hd.tani			2		
2607	15	2			0	data\source\player\M1\动作\M1scy12刀盾攻击08_01.tani			2		
2608	15	2			0	data\source\player\M1\动作\M1scy12刀盾攻击09_01.tani			2		
2609	15	2			0	data\source\player\M1\动作\M1scy12双手刀01绝刀01.tani			2		
2610	15	2			0	data\source\player\M1\动作\M1scy12双手刀02苍云闪刀.tani			2		
2611	15	2			0	data\source\player\M1\动作\M1scy12双手刀03a_隐刀01.tani			2		
2612	15	2			0	data\source\player\M1\动作\M1scy12双手刀03b_隐刀01.tani			2		
2613	15	2		2	0	data\source\player\M1\动作\M1scy12双手刀04aoe.tani			2		
2614	15	2			0	data\source\player\M1\动作\M1scy12双手刀05_03.tani			2		
2615	14	2			0	data\source\player\M1\动作\M1scy12双手刀06_劫刀01.tani			2		
2616	14	2			0	data\source\player\M1\动作\M1scy12双手刀06_劫刀01_6尺.tani			2		
2617	14	2			0	data\source\player\M1\动作\M1sqg12cy双手刀06_劫刀6尺.tani			2		
2620	14	2			0	data\source\player\M1\动作\M1scy12刀盾buff03苍云血怒02.tani			2		
2621	14	2			0	data\source\player\M1\动作\M1scy12刀盾buff03苍云血怒01.tani			2		
2627	15	2			0	data\source\player\M1\动作\M1scy12收盾01_01.tani			2		
2628	15	2			0	data\source\player\M1\动作\M1scy12盾墙01a_盾墙释放01.tani			2		
2629	15	2			0	data\source\player\M1\动作\M1scy12盾飞01_01.tani			2		
2630	15	2			0	data\source\player\M1\动作\M1scy12收盾01_01.tani			2		
2631	14	2			0	data\source\player\M1\动作\M1scy12刀盾buff01盾壁01.tani			2		
2632	15	2			0	data\source\player\M1\动作\M1scy12双手刀02苍云盾反.tani			2		
2633	14	2			0	data\source\player\M1\动作\M1scy12刀盾buff01_苍云盾护01.tani			2		
2634	14	2			0	data\source\player\M1\动作\M1scy12刀盾buff01_01.tani			2		
2637	14	2			0	data\source\player\M1\动作\M1scy12刀盾buff04_无惧01.tani			2		
2638	15	2			0	data\source\player\M1\动作\M1scy12刀盾攻击11a.tani			2		
2639	15	2			0	data\source\player\M1\动作\M1scy12刀盾攻击11b.tani			2		
2640	14	2			0	data\source\player\M1\动作\M1scy12刀盾攻击10_解控.tani			2		
2641	14	2			0	data\source\player\M1\动作\M1scy12刀盾攻击03_01.tani			2		
2642	15	2			0	data\source\player\M1\动作\M1scy12刀盾投技01b_盾抛01.tani			2		
2644	67	2		1.4	1	data\source\player\M1\动作\M1scy12刀舞_02.tani			2		
2645	67	2		1.4	1	data\source\player\M1\动作\M1scy12刀舞_02.tani			2		
2646	12	2			0	data\source\player\M1\动作\M1b12md普通攻击01_普攻HD.tani			2		
2647	12	2			0	data\source\player\M1\动作\M1b12md普通攻击02_普攻HD.tani			2		
2648	12	2			0	data\source\player\M1\动作\M1b12md普通攻击03_普攻HD.tani			2		
2649	15	2			0	data\source\player\M1\动作\M1scy12刀盾投技01_01.tani			2		1
2650	15	1			0	data\source\player\M1\动作\M1scy12刀盾投技被击01.ani			2		1
2651	15	2			0	data\source\player\M1\动作\M1scy12刀盾投技01a_01.tani			2		1
2652	15	1			0	data\source\player\M1\动作\M1scy12刀盾投技被击01a.ani			2		1
2653	15	2			0	data\source\player\m1\动作\M1scy12刀盾投技02_盾抛HD.tani			2		1
2654	15	2			0	data\source\player\M1\动作\M1scy12刀盾攻击12践踏02.tani			2		
2655	15	2			0	data\source\player\M1\动作\M1scy12双手刀01绝刀02.tani			2		
2656	14	2			0	data\source\player\M1\动作\M1scy12刀盾buff03苍云血怒03.tani			2		
2657	67	2		1.4	1	data\source\player\M1\动作\M1scy12盾舞移动01a.tani			2		
2658	15	1			0	Data\source\player\M1\动作\M1b02zd爬起.tani					
2659	53	2			1	data\source\player\M1\动作\M1scy12刀盾攻击13a苍云分山劲01.tani			2		
2660	14	2			0	data\source\player\M1\动作\M1scy12刀盾攻击13b苍云分山劲01.tani			2		
2661	14	2			0	data\source\player\M1\动作\M1scy12刀盾buff05_02.tani			2		
2662	30	2			0	data\source\player\M1\动作\M1scy12刀盾攻击13a苍云分山劲01.tani			2		
2713	56	1			1	data\source\player\M1\动作\M1scy12盾墙前进01.tani			2		
2714	58	1			1	data\source\player\M1\动作\M1scy12盾墙后退01.tani			2		
2717	15	1			0	data\source\player\M1\动作\M1scy12盾墙01a.tani			2		
2718	2	1			1	data\source\player\M1\动作\M1scy12盾墙01b.tani			2		
2719	2	1			0	data\source\player\M1\动作\M1scy12盾墙01c.ani			2		
3000	29	1			1	data\source\player\M1\动作\M1s01ty挣扎.ani					
3001	49	1			0	data\source\player\M1\动作\M1b02yd被炸飞01.tani					
3002	55	1			1	Data\source\player\M1\动作\M1b02dj站立引导b.ani					
3003	38	1			0	Data\source\player\M1\动作\M1H传球01.ani					
3004	38	1			0	Data\source\player\M1\动作\M1H击球xl01.ani					
3005	38	1			0	Data\source\player\M1\动作\M1H击球sf01.ani					
3006	38	1			0	Data\source\player\M1\动作\M1H勾球01.ani					
3007	1	1			0	Data\source\player\M1\动作\M1H持杆待机01.ani					
3008	5	1			1	Data\source\player\M1\动作\M1H持杆奔跑01.ani			1		
3009	1	1			0	Data\source\player\M1\动作\M1H拖杆待机01.ani					
3010	5	1			1	Data\source\player\M1\动作\M1H拖杆奔跑01.ani			1		
3011	16	1			0	data\source\player\M1\动作\M1H小跳a.ani					
3012	17	1			1	data\source\player\M1\动作\M1H小跳b.ani					
3013	18	1			0	data\source\player\M1\动作\M1H小跳c.ani					
3014	6	1			1	data\source\player\M1\动作\M1H挪步左.ani					
3015	6	1			1	data\source\player\M1\动作\M1H挪步右.ani					
3016	57	1			1	data\source\player\M1\动作\M1H后退01.ani			1		
3017	64	1			0	data\source\player\M1\动作\M1bqg丐帮一段冲a.ani					
3018	64	1			0	data\source\player\M1\动作\M1bqg丐帮二段冲a.ani					
3019	64	1			0	data\source\player\M1\动作\M1bqg丐帮三段冲a.ani					
3020	64	1			0	data\source\player\M1\动作\M1bqg丐帮双人带人一段冲刺a.ani					
3021	64	1			0	data\source\player\M1\动作\M1bqg丐帮双人带人二段冲刺a.ani					
3022	64	1			0	data\source\player\M1\动作\M1bqg丐帮双人带人三段冲刺a.ani					
3023	64	1			0	data\source\player\M1\动作\M1bqg丐帮双人被带一段冲刺a.ani					
3024	64	1			0	data\source\player\M1\动作\M1bqg丐帮双人被带二段冲刺a.ani					
