ID	Name	DisplayName	Perform	Broadcast	MaxLootRange	bCanPK	bCanDuel	Type	MaxCopyCount	FarmerMaxCopyCount	MinPlayerCount	MaxPlayerCount	MaxFullLevelPlayerCount	MaxFarmerCount	KeepTime	ManualReset	RefreshCycle	RefreshOffset	MapDrop	ReviveInSitu	UseLastEntry	LimitTimes	BanSkillMask	BattleRelationMask	RevieCycle	AllScenePlayerInFight	ResourcePath	MiniMapResourcePath	ScriptFile	LoginIntervalTime	PreQueuePlayerCount	DoNotGoThroughRoof	QuestCountAchID	CampType	FightList	NeedCampBuff	MaxMapLevel	bCanTongWar	CanJoinBattleField	BanUseItemMask	CanJoinArena	IsArenaMap	NewCampFight	CanJoinTongBattlefield	MapCostThew	InvalidBuffMask	SingleMap	BanChangeTalent	CanSprint	DisableChangeEquip	DisableTalk	QueueForSwitchWhenFull	CampQueue	MaxNeutralPlayerCount	MaxGoodPlayerCount	MaxEvilPlayerCount	InvalidEnchantMask	ForceCheckProgress	IsTongWarMap	MaxCastleVIPPlayerCount	CanJoinCastleVIPQueue	BanTradeItemMask	CanTradeMoney	BanEquipItemMask	CanExistItemMask	IsBattlefield	IsDungeonRoleProgressMap	MapCostVigor	SyncTempData	IsTongLeagueMap	OperationMask	EnableNav	EnableNavAutoFly	AutoSelectIndex	LackMapPakBitIndex	NavWaterG
527	浪客行_浮丘岛	浪客行·浮丘岛	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	512	0	0	0	data\source\maps\浪客行_浮丘岛\浪客行_浮丘岛.jsonmap			0	0	1		1	1	0		0	0	4	0	0	0	0		171	0	0				1	0	0	0	0	1	1				4	0	2	1			120			7	1	0			10
528	浪客行_桂林	浪客行·桂林	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	512	0	0	0	data\source\maps\浪客行_桂林\浪客行_桂林.jsonmap			0	0	1		1	1	0		0	0	4	0	0	0	0		171	0	0				1	0	0	0	0	1	1				4	0	2	1			120			7	1	0			10
529	藏剑武库	藏剑武库	100	6	1	0	0	2	2048		1	1024			2	0	0	0		0	0	0	8	2	0	0	data\source\maps\藏剑武库\藏剑武库.jsonmap			0	0	0		4	0	0		0	0	1	0	1	0	0		8	0	0	0	1		1	0	0	0	0	4	0				2	0	1	0						7	0	0			10
530	墟海之眼_演武场	墟海之眼·演武场	100	6	1	0	0	2	2048		1	1024			2	0	0	0		0	0	0	8	2	0	0	data\source\maps\墟海之眼_演武场\墟海之眼_演武场.jsonmap			0	0	0		4	0	0		0	0	1	0	1	0	0		8	0	0	0	1		1	0	0	0	0	4	0				2	0	1	0						7	0	0			10
531	东水寨	东水寨	100	1	2	0	0	0	1		1	1500			10	0	0	0		1	0	0	128	0	0	0	data\source\maps\浪客行_东水寨\浪客行_东水寨.jsonmap	data/source/maps/东水寨		0	0	0		1	0	0		0	0	16	0	0	0	0		131	0	0	0			1	0	0	0	0	1	0				1	1	1	0							0	0			10
532	天原绝境	天原绝境	100	4	5	0	0	2	512		1	118			2	0	0	0		0	1	0	512	2	160	0	data\source\maps\天原绝境\天原绝境.jsonmap			0	0	0		5	0	0		0	0	4	0	0	0	0		8	0	1	1			1	0	0	0	0	2	0				4	0	2	1	1					7	0	0			10
533	2021_828	大唐幻夜·一	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
534	2021_828	大唐幻夜·二	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
535	2021_828	大唐幻夜·三	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
536	2021_828	大唐幻夜·四	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
537	2021_828	大唐幻夜·五	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
538	2021_828	大唐幻夜·六	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
539	2021_828	大唐幻夜·七	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
540	2021_828	大唐幻夜·八	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
541	2021_828	大唐幻夜·九	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
542	2021_828	大唐幻夜·十	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
543	2021_828	大唐幻夜·十一	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
544	2021_828	大唐幻夜·十二	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
545	2021_828	大唐幻夜·十三	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
546	2021_828	大唐幻夜·十四	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
547	2021_828	大唐幻夜·十五	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
548	2021_828	大唐幻夜·十六	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
549	2021_828	大唐幻夜·十七	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
550	2021_828	大唐幻夜·十八	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
551	2021_828	大唐幻夜·十九	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
552	2021_828	大唐幻夜·二十	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2021_828\2021_828.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
559	黑山林海_雷域大泽	雷域大泽	110	3	6	0	0	1	1024		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\黑山林海_雷域大泽\黑山林海_雷域大泽.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
560	25人普通雷域大泽	25人普通雷域大泽	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\黑山林海_雷域大泽\黑山林海_雷域大泽.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
561	25人英雄雷域大泽	25人英雄雷域大泽	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\黑山林海_雷域大泽\黑山林海_雷域大泽.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
562	百战异闻录	百战异闻录	110	3	6	0	0	1	1500		1	10			5	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\百战异闻录\百战异闻录.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1		1			0	0			10
563	北天药宗_武氏别院	北天药宗_武氏别院	110	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\北天药宗_武氏别院\北天药宗_武氏别院.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			50				1	0			10
564	英雄北天药宗_武氏别院	英雄北天药宗_武氏别院	110	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\北天药宗_武氏别院\北天药宗_武氏别院.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			120				1	0			10
565	个人家园_广陵邑	私邸宅园	100	1	2	0	0	5	6000		1	40	40		8	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_广陵邑\个人家园_广陵邑.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
566	黑山林海_香巫教	盘扎寨	110	3	4	0	1	1	4096		1	1			1	1	0	0		1	1	0	0	0	0	0	data\source\maps\黑山林海_香巫教\黑山林海_香巫教.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	1	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
567	原野奇踪	原野奇踪	100	3	4	0	0	1	512		1	5			10	1	10080	6180		0	1	0	130	0	0	0	data\source\maps\原野奇踪\原野奇踪.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0				0	0	0	0	1	0				1	1	1	1						7	0	0			10
568	HD登陆界面_北天药宗003	HD登陆界面_北天药宗003	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\HD登陆界面_北天药宗003\HD登陆界面_北天药宗003.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
569	个人家园_天池	个人家园_天池	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_天池\个人家园_天池.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
570	个人家园_海底	个人家园_海底	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_海底\个人家园_海底.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
571	HD商城_外装展示测试	HD商城_外装展示测试	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\HD商城_外装展示测试\HD商城_外装展示测试.jsonmap			0	0	0		4	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	1	0				1	1	1	0							0	0			10
572	个人家园_广陵邑_野外	个人家园_广陵邑_野外	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_广陵邑\个人家园_广陵邑.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
573	河阳之战	河阳之战	110	3	6	0	0	1	1024		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\河阳之战\河阳之战.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
574	25人普通河阳之战	25人普通河阳之战	110	3	6	0	0	1	1024		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\河阳之战\河阳之战.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
575	25人英雄河阳之战	25人英雄河阳之战	110	3	6	0	0	1	1024		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\河阳之战\河阳之战.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
576	河阳	河阳	110	2	2	0	1	0	1		1	1800	1500	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\河阳之战\河阳之战.jsonmap	data\source\maps\河阳		0	0	0		4	0	0	0	0	1	16	0	0	0	1		0	0	0	0			1	0	0	0	0	2	0				1	1	1	0							0	0			10
577	个人家园_薰风渡	个人家园_薰风渡	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_薰风渡\个人家园_薰风渡.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
578	刀宗	刀宗	100	2	2	0	1	0	2		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\刀宗\刀宗.jsonmap			0	0	0	10387	1	0	0		0	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0				1			1	1	1		10
579	百溪	百溪	100	2	2	1	1	0	10		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\百溪\百溪.jsonmap			0	0	1	10388	1	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1		0	0	0	2					1	1	1	0							1	1	1		10
580	烂柯山	烂柯山	100	2	2	1	1	0	1		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\烂柯山\烂柯山.jsonmap			0	0	0	10389	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1		0	0	0	2					1	1	1	0							1	1	0		10
581	楚州	楚州	100	2	2	1	1	0	1		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\楚州\楚州.jsonmap			0	0	0	10390	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1		0	0	0	2					1	1	1	0							1	1	0		10
582	润扬	晟江	100	2	2	1	1	0	1		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\润扬\润扬.jsonmap	data\source\maps\润扬		0	0	1	10392	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1		0	0	0	2					1	1	1	0							1	1	0		10
583	北天药宗_冰雪盛会	尘世曼舞·冰雪盛会	100	2	2	0	1	0	1		1	1200	1000		10	0	0	0		1	0	0	0	0	0	0	data\source\maps\北天药宗_冰雪盛会\北天药宗_冰雪盛会.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
584	JX3_StandardEnv_002	JX3_StandardEnv_002	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\whitebox_k\jx3\map\JX3_StandardEnv_002\JX3_StandardEnv_002.jsonmap			0	0	0		4	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	1	0				1	1	1	0							0	0			10
585	个人家园_云海	个人家园_云海	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_云海\个人家园_云海.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
586	润扬_西津渡	西津渡	110	3	6	0	0	1	1024		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\润扬_西津渡\润扬_西津渡.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
587	25人普通西津渡	25人普通西津渡	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\润扬_西津渡\润扬_西津渡.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
588	25人英雄西津渡	25人英雄西津渡	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\润扬_西津渡\润扬_西津渡.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
589	羊村	羊村大作战	100	4	5	0	0	2	512		1	5			2	0	0	0		0	1	0	0	2	160	0	data\source\maps\羊村\羊村.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		256	0	0	0			1	0	0	0	0	2	0				2	0	1	0	1					7	0	0			10
590	羊村_世界	羊村	100	1	2	0	0	0	1		1	1200	1000	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\羊村\羊村.jsonmap			0	0	0		1	0	0	0	0	1	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
591	霸刀山庄_大婚	霸刀山庄·大婚	100	1	2	0	1	0	1		1	1800	1500	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\霸刀山庄_大婚\霸刀山庄_大婚.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
593	1024_积雪交互测试	1024_积雪交互测试	100	2	4	0	0	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\1024_积雪交互测试\1024_积雪交互测试.jsonmap			0	0	0		4	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	1	0				1	1	1	0							0	0			10
594	剧本杀测试场景02	剧本杀测试场景02	110	3	6	0	0	1	512		1	10			10	0	4320	420		0	1	0	128	0	0	0	data\source\maps\剧本杀测试场景02\剧本杀测试场景02.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	1			1					1	1				1	1	1	0		1	120	1			0	0			10
596	烂柯山_沃石院	沃石院	100	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\烂柯山_沃石院\烂柯山_沃石院.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1	0	0	0	0	1	1				1	1	1	0			75				1	0			10
597	英雄烂柯山_沃石院	英雄沃石院	100	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\烂柯山_沃石院\烂柯山_沃石院.jsonmap			0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1	0	0	0	0	1	1				1	1	1	0			120				1	0			10
598	百溪_镇海阁	镇海阁地井	110	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\百溪_镇海阁\百溪_镇海阁.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			75				1	0			10
599	百溪_英雄镇海阁	英雄镇海阁地井	110	3	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\百溪_镇海阁\百溪_镇海阁.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			120				1	0			10
600	个人家园_大唐盛世	个人家园_大唐盛世	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_大唐盛世\个人家园_大唐盛世.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
601	2022_828_园区	万象游园会	100	2	4	0	0	0	20		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_园区\2022_828_园区.jsonmap	data\source\maps\2022_828\2022_828_园区		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
602	2022_828_时光长廊	时光长廊	100	2	4	0	0	0	1		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_时光长廊\2022_828_时光长廊.jsonmap	data\source\maps\2022_828\2022_828_时光长廊		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
603	广陵邑家园_欧式城堡	天苏奇谭	100	2	4	0	0	0	4		1	400			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\广陵邑家园_欧式城堡\广陵邑家园_欧式城堡.jsonmap	data\source\maps\2022_828\2022_828_蓝图\广陵邑家园_欧式城堡		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	1			10
604	迷仙引_千里江山图	且绘青山	100	2	4	0	0	0	4		1	400			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\迷仙引_千里江山图\迷仙引_千里江山图.jsonmap	data\source\maps\2022_828\2022_828_蓝图\迷仙引_千里江山图		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
605	时光长廊_门派徽记	银浦流光	100	2	4	0	0	0	2		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\时光长廊_门派徽记\时光长廊_门派徽记.jsonmap	data\source\maps\2022_828\2022_828_蓝图\时光长廊_门派徽记		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
606	刀宗_幽藤馆	幽藤馆	110	3	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\刀宗_幽藤馆\刀宗_幽藤馆.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			50				1	0			10
607	刀宗_英雄幽藤馆	英雄幽藤馆	110	3	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\刀宗_幽藤馆\刀宗_幽藤馆.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0								1	1				1	1	1	0			120				1	0			10
608	个人家园_社区	个人家园_社区	100	1	2	0	0	5	1600		1	250	250		30	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_社区\个人家园_社区.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
609	镜泊湖_冰雪奇缘	琼宫银阙	100	2	4	0	0	0	2		1	600			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\镜泊湖_冰雪奇缘\镜泊湖_冰雪奇缘.jsonmap	data\source\maps\2022_828\2022_828_蓝图\镜泊湖_冰雪奇缘		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
610	盛唐个人_神州	千灯天衢	100	2	4	0	0	0	6		1	200			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\盛唐个人_神州\盛唐个人_神州.jsonmap	data\source\maps\2022_828\2022_828_蓝图\盛唐个人_神州		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
611	雷域大泽_迷宫	烟岫迷踪	100	2	4	0	0	0	4		1	400			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\雷域大泽_迷宫\雷域大泽_迷宫.jsonmap	data\source\maps\2022_828\2022_828_蓝图\雷域大泽_迷宫		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
612	海底家园_海灵宫	渊穆灵宫	100	2	4	0	0	0	4		1	400			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\海底家园_海灵宫\海底家园_海灵宫.jsonmap	data\source\maps\2022_828\2022_828_蓝图\海底家园_海灵宫		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
613	云海家园_大观园	观园幻景	100	2	4	0	0	0	4		1	400			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\云海家园_大观园\云海家园_大观园.jsonmap	data\source\maps\2022_828\2022_828_蓝图\云海家园_大观园		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
614	枫叶泊社区_沙喵部落	落帆归潮	100	2	4	0	0	0	4		1	400			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\枫叶泊社区_沙喵部落\枫叶泊社区_沙喵部落.jsonmap	data\source\maps\2022_828\2022_828_蓝图\枫叶泊社区_沙喵部落		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
615	云海家园_山河如画	江山入画	100	2	4	0	0	0	6		1	200			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\云海家园_山河如画\云海家园_山河如画.jsonmap	data\source\maps\2022_828\2022_828_蓝图\云海家园_山河如画		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
616	广陵邑家园_猫头萝卜	晨间喵苑	100	2	4	0	0	0	2		1	600			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\广陵邑家园_猫头萝卜\广陵邑家园_猫头萝卜.jsonmap	data\source\maps\2022_828\2022_828_蓝图\广陵邑家园_猫头萝卜		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
